"52D_NCI-H460_2"	"25D_NCI-H1703_2"	"49D_NCI-H292_2"	"04D_Calu1_2"	"03D_BEAS-2B_3"	"10D_IMR-90_3"	"60D_WI-38_3"	"13D_NCI-H1395_3"	"40D_NCI-H2087_3"	"55D_NCI-H820_3"	"08D_HCC4006_3"	"43D_NCI-H2228_3"	"20D_NCI-H1648_3"	"26D_NCI-H1734_3"	"31D_NCI-H1838_3"	"47D_NCI-H2347_3"	"35D_NCI-H2009_3"	"53D_NCI-H520_2"	"54D_NCI-H522_3"	"39D_NCI-H2085_3"	"18D_NCI-H1573_3"	"19D_NCI-H1623_3"	"37D_NCI-H2030_3"	"11D_NCI-H1299_3"	"45D_NCI-H23_3"	"56D_NCI-H838_3"	"06D_Calu6_3"	"58D_RERF-LC-MS_3"	"27D_NCI-H1755_3"	"44D_NCI-H2291_3"	"51D_NCI-H441_3"	"12D_NCI-H1373_3"	"09D_HCC827_3"	"59D_SK-LU-1_3"	"16D_NCI-H1563_3"	"30D_NCI-H1793_3"	"29D_NCI-H1792_3"	"41D_NCI-H2122_3"	"15D_NCI-H1437_3"	"32D_NCI-H1944_3"	"36D_NCI-H2023_3"	"02D_A549_3"	"01D_A427_3"	"33D_NCI-H1975_3"	"22D_NCI-H1651_3"	"14D_NCI-H1435_3"	"23D_NCI-H1666_3"	"07D_HCC2935_3"	"28D_NCI-H1781_3"	"48D_NCI-H2405_3"	"24D_NCI-H1693_3"	"21D_NCI-H1650_3"	"05D_Calu3_3"	"38D_NCI-H2073_3"	"34D_NCI-H1993_3"	"57D_PC9_3"	"50D_NCI-H3122_3"	"46D_NCI-H2342_3"	"42D_NCI-H2126_3"	"17D_NCI-H1568_3"
"chr10_84417771_84425893_+"	0	0.576435754515929	0	0.459753002745294	0	0.353838833488212	0.198550875226045	0.196218733000612	0.450613117285187	0.200599158027078	0.506561265591384	0	0.515034117158853	0.754601881926419	0.189681650291544	0.350771591602296	0.396268312706018	0.442602730396474	0	1.10094753878806	0.761644633426591	0.684400020951398	0.759934079055113	0.177020458593834	0.536036686240787	0.204086135790541	0.739926710955095	0.764931576638702	0.529103882310255	0.761346866017259	1.02871123918526	0.402029101403161	0.328141663919066	0.115418080340881	0.124565417506404	0.60101522866653	0.641807841956128	0	0.119486449522528	0.48405997042292	0.482869890167384	0.860331766055633	0.653322935014702	0.372975561550264	0.460849853181602	0.641992656870163	0.607065171786635	0.306177027901574	0.309192378322443	0.676088566839135	0.422633311563398	0.747478381732977	0.484435473671752	0.598807991206247	0.738221300838712	0.895346562674127	0.543965494030756	0.77095830713216	0.401044082457854	0.562380816394538
"chr15_63553715_63563008_+"	0	0.550525273975874	0.630990049466507	0.626196680095405	0.122758105764263	0.535962125302962	0	0	0.390562740419321	0.122049579666388	0.368706595030545	0.109028437148572	0.680132390290354	0.474184268685647	0.73457373148998	0	0.484103378000844	0.302569697182863	0	0.384338514569246	0.857369491246959	0.596641587298729	0.659800979746475	0.448291073325657	0.317375525689722	0.739136028066288	0.391427158845504	0.380927731922824	0.760653761498297	0.130464521048681	0.445581383209334	0.53091233383916	0	0.220015319124309	0.272712436530694	0.540407782725721	0.731224987450337	0.648355787950753	0.8196501474631	0.820645335857619	0.904996630026766	0.850080019315374	0.0940146527709855	0.328303564708572	0.784007611474849	0.496023941190993	0.75301058636932	0.647485889121495	0.478734128699697	0.794387355723158	0.266741269971835	0.476671666533446	0.673635804139929	0.316064090342416	0.781325837670957	0.263323339744424	0.842293522896023	0.592942149047811	0.654579983127274	0.654144204005909
"chr2_25799385_25806337_-"	0.557266212620327	0.335862542705671	0.750323855581714	0.205378592157584	0.260309082177703	0.198931835746338	0	0.526486537718162	0	0.381860753179876	0	0.196104758001871	0.350113221797704	0.166974223202956	0.574012573659537	0.658129084130716	0.511443198854125	0	0.24223159602487	0.48862395233791	0.774870510373154	0.700670538050861	0.847409564453764	0.2875792873474	0.806283389216979	0.311011949344617	0.335786210905182	0.263231952130292	0.489194999129773	0.425982550753092	0.585136741293821	0.387162660209647	0.194166372654289	0.281775283232533	0.537392894035872	0.527917395607537	0.381823855324311	0.556656094668088	0.797175324026451	0.237666920510634	0.668293903743687	0.711758386899694	0.492790549144498	0.623681922956829	0.445268885929466	0.783192223250891	0.748227980563596	0.610826190778685	0.613657972722969	0.710964203886839	0.153535492552289	0.30176115616066	0.633854958479569	0.304068525208106	0.127242622151713	0.476652042183456	0.386854522163209	0.744129159268743	0.419027996931901	0.745940559261698
"chr2_44704283_44715353_+"	0.420142160060707	0.228581250679243	0	0	0.433354513438094	0.580257730640073	0	0.494118258951317	0	0	0	0	0.177691920158897	0.504924998143541	0.192877243331361	0.262012697854669	0.393116942650235	0.302569697182863	0.3955353713304	0.353315178605922	0.969553063629794	0.641482817698043	0.897991830640752	0.631184178721838	0.826312653409318	0.410106854347307	0.796494684117585	0.649676979144363	0.641005341231004	0.230656568814091	0	0.273553622355775	0.194166372654289	0.462807219071234	0.537392894035872	0	0.629597314874366	0.478078308924808	0.677403105589498	0.203388540586929	0.365200962424686	0.354828093614979	0.366394594251468	0.127520929974269	0.523961094438577	0.542567226279915	0.903291007153038	0.217055809579884	0.102735611073086	0.615275331925513	0.341859002142079	0.394915863249738	0.860325937520079	0.279234931813696	0.561055638900713	0.873923780253596	0.62572179041072	0.962629499064008	0.583690592904092	0.94434474117164
"chr15_85064370_85067204_+"	0.259011695877701	0.228581250679243	0.222472253030951	0.344252181979663	0.559987357784067	0.212000717664419	0	0.751722041330055	0	0	0.350820479281566	0	0.708559849286331	0.656345888994124	0.379809218226582	0.482871172666056	0.175163333598359	0	0.240410114600713	0.846990859639076	0.693040836462963	0.484492143323745	1.32712049819584	0.347517809362274	0.858728853181492	0.4784115235115	0.746674301263883	0.590927490470169	0.445356613399349	0.626499120962521	0.33142504737051	0.273553622355775	0.102795533979645	0.365355223261159	0.410416584354496	0.390936215594718	0.851531878816782	0.821760344933639	0.615622894849142	0.465844455529084	0.0849456541796814	1.23340570502835	0.185985427039864	0.257428385593407	0.45316677905496	0.830020091060605	0.44225542603428	0.558648875844001	0.759503450643247	0.795335293380174	0.509272588427987	1.01507878801592	0.744685160538703	0.69542342929742	0.817075797258784	0.784682671807776	1.12885861006603	0.777344161957637	0.186937807774054	0.842674508775534
"chr9_77794463_77797648_-"	0.259011695877701	0.488284797766967	0.797181602652997	0.357505695644219	0.662917075581819	0.321135806985696	0.383870867678389	0.448915997255979	0	0.337291996616583	0	0.57553911923598	0.579995512962129	0.572319808185616	0.32125935793375	0.379431061942036	0.44098856826263	0.177118333017379	0.324110345015232	0.717885802984043	0.74198437994706	1.05233164462865	0.868254047850935	0.333500404935219	0.890522843231163	0.347871496558932	1.21829997082082	0.476593965648175	0.640990052042587	0.588959311981321	0.722530663135892	0.946572778418815	0	0	0.643673960173923	0.960161393854787	0.773417150956151	0.306257363667276	0.66921717215768	0.237666920510634	1.01184944730568	0.991221464589432	0.10407327284358	0.647597539629429	0.468554140138735	0.390579817785925	0.506541475166811	0.966738152721847	0.443956045819297	0.513272973944992	0.36181620418355	0.979788358629282	0.532719653939385	0.31024955739008	0.726860119916838	0.863491718408948	0.273581751932941	0.838918431784322	0.739966931639799	1.13066682366198
"chr2_72465160_72480750_-"	0	0	0.472071352891046	0.864527674297268	0	0.18959801803101	0.334298358528195	0.558605413863831	0.23778138968036	0.422391643503059	0.303791708827655	0.4297474536332	0.227004993581806	0.244393581548114	0.465769529003751	0	0.603535818175401	0	0.636236266370734	0.941581596687146	0.572779440502592	0.937615263055556	0.757339288687356	0.269715374583235	0.76673489719245	0.15186007113174	0.527957052285088	0.910637687211232	0.889488329241288	0.312012139150629	0.915401069709341	0.447066485874062	0	0.206513879190315	0.892344247929376	0.559005704433984	0.88766716842469	0.457751504584681	0.509737189454267	0.245218089064646	0.270477427397152	0.769809841628887	0.303399630670354	0.103684882604562	0.420836832254389	0.282453896099143	0.220890242765659	1.26326235139206	0.444581853024564	0.906250611355999	0.145832866662817	0.968159355222405	0.437305998681323	0	0.452334735894866	0.683720986536089	0.745043028727326	0.65534264184442	0.717224156956541	1.16334366028215
"chr5_138568925_138571141_-"	0.557266212620327	0.593014026966119	0.222472253030951	0	0.298565364768652	0.18959801803101	0.199621289356015	0.955227592852538	0.603579331076443	0.131012297387514	0.164007600880802	0.196104758001871	0.359290584410588	0.156089885901821	0	0.552564305952852	0	0.946787128210554	0.240410114600713	0.652057581050414	0.62174650448255	0.838006254216044	0.61114964700124	0.470726853143164	0.726025332959481	0.386869084187351	0.589537716296581	0.916500234369811	0.277426965282773	0.696313003623944	0.594890507186882	0.619828202826972	0.255553640496017	0.606500357681171	0.679006729330911	0.630530106438157	0.557742182799771	0.783851683839248	0.559302063816618	0.643889715932777	0.606731990756193	0.655313447133567	0.681967942279209	0.484861047302889	0.614535630848508	0.193314203375683	0.283013555283596	0.542821139895271	0.345281349008522	0.540051685432093	0.616154046217639	0.170051012392667	0.719041368682529	0.723511331941895	0.66311946271751	0.300388053313421	0.731390430492949	0.654153157381948	0.410973694671559	0.565196604692336
"chr3_3137260_3144710_+"	0.259011695877701	0.761722538112413	0	0.469947518233858	0.433354513438094	0.427448338393915	0	0.52501070888771	0.401116545342105	0.131012297387514	0.500082181451898	0.612208235407447	0.0978711174344896	0.417460346162517	0	0.575355921526819	0.357251324010051	0.682903393961563	0.466362219104385	0.664759888487138	0.631322062499456	0.647629158807918	0.369569939529499	0.46805051992565	0.583053500473446	0.783459977560936	0.462103123529488	0.634825974586618	0.599395485657571	0.950118354355572	0.41334547025752	0.610731433582652	0.194166372654289	0.559999849931277	0.725154192366264	0.496575559523442	0.6283316691899	0.728870463975581	0.823505571117357	0.203388540586929	0.569413698393537	0.612549198084369	0.635246294642487	0.777663859052979	0.754680820830392	0.188008523571675	0.496169593575582	0.156018670090221	0.321942878250369	0.7023079627678	0.330473715620882	0.183009992212986	0.549533552149547	0.516275178127916	0.288371291623399	0.484053404809351	0.754598061592032	0.67671348206995	0.350200699796091	0.604062781975808
"chr5_179709873_179720560_+"	0.259011695877701	0	0.474110377716096	0	0.559987357784067	0.598569573241983	0.59215037902776	0.978694981229012	0.657325801813249	0.231701756829776	0.565200066529834	0.488252080148283	0.336099186734521	0.468039671969684	0.107059254448998	0.323088025316169	0.0932102366320394	0.880601741085606	0.324110345015232	0.619014777964105	0.754571788077305	0.483332462248648	0.111512220044831	0.333500404935219	0.677990082079082	0.451425834221694	0.836560350829466	0.772959722498562	0.378586261635172	0.715228149615727	0.496842832898132	0.516044708182152	0.689276356688985	0.584489574710392	0.951604909736561	0.610975491520551	0.645969233235727	0.559569287177009	0.697500073506149	0.341358357408773	0.315038265258564	0.65006422847778	0.494744245287477	0.679648194783288	0.743305188419308	0.193159852258041	0.76351719628086	0.339496833490351	0.400114984386675	0.520120731854533	0.745448047474481	0.238418005575299	0.571199930200094	0.610172809084179	0.595292140197415	0.324605927435096	0.463552236583862	0.504524147728221	0.761353874438446	0.626523680130993
"chr5_140440119_140445975_+"	0.259011695877701	0.199620552464335	0.472071352891046	0.205378592157584	0.61356128411555	0.448084749377743	0	0.7236003975638	0.320856112563349	0.122049579666388	0.323837184636588	0.372625417783454	0.518111832431559	0	0.261795019289512	0.329413652332912	0	0.765333892820044	0.509598912807915	0.434719501832294	0.661172286677052	0.487071274396761	0.475613578653705	0.585727894736298	0.395770038707807	0.381845959139846	0.652479192425118	0.758994587370655	0.175173020154778	0.420412263455644	0.617224862319195	0.244930133068892	0.578842796866759	0.527393470734817	0.817866713834259	0.703473096869856	0.667223917693099	0.43255390787555	0.3439850982357	0.403637767918047	0.330909155662122	0.537479758158087	0.63816296018344	0.700741216384447	0.41368727976733	0.131946292457048	0.275146530240577	0.375923367969596	0.339441895804875	0.462038678108407	0.666322303742239	0.471251683514831	0.676738593197999	0.66838177082924	0.508665063730987	0.760536663706108	0.707446357629279	0.528682300486429	0.715869283593617	0.482462276297431
"chr5_179705679_179710065_+"	0.277887900221279	0.742045023871343	0.696574970270771	0.550900222152915	0.622800880968316	0.52357507875692	0.198550875226045	1.05263441984454	0.587977240946888	0.260560679198935	0.150547128090106	0.196104758001871	0.427118835852494	0.166974223202956	0.325971780089781	0.910669339729956	0.305138972584783	0.633281243554599	0.240410114600713	0.615789432033377	0.788271866524435	0.743192511485932	0.42409052458492	0.362501654114078	0.499252516719558	0.7298117467844	0.691315228330584	0.404872670809794	0.631228159049403	0.404417692088398	0.707223786788485	0.293088788866082	0.608257681644995	0.74394996837164	1.00929649275365	0.164061982985502	0.344731147133708	0.5408594233577	0.677633198946662	0.718032821099251	0.376712065471107	0.546755910335456	0.784526083467911	0.441094604370047	0.647438629943328	0.126009873666088	0.972506468608514	0.483275122699924	0.373194614268584	0.357097051988581	0.228189050624372	0.386612987087955	0.935921235507009	0.638570219924697	0.810413090969758	0.760335455567791	0.443164049383426	0.190318253945681	0.732497939934849	0.457456001214726
"chr5_179719668_179719781_+"	0.277887900221279	0.576435754515929	0.21882586027361	0.344252181979663	0	0	0	1.11559149303957	0.390562740419321	0.476572844880293	0.635611542794347	0.385043669497187	0.786943870082864	0.216422620093668	0.377734018691282	0.728918459413425	0.393116942650235	0.479172979419586	0	0.889114868384002	0.723059651715507	0.331257175462329	0.382569132787826	0.34056565837919	0.395471150596548	0.347871496558932	0.407409832164868	0.676498482550609	0.395899591605374	0.230656568814091	0.677101772867234	0.4416307801218	0.621042982073173	0.601006137842046	0.801065572666588	0.227509737415344	0.418058103624315	0.540023573899814	0.750914816027321	0.675720821769783	0.522820749727272	0.387115709804947	0.433600594461451	0.396465552642093	0.750630441515861	0	0.937551350438385	0.393419062466752	0.262874131106872	0.790597683528747	0.598983842385188	0.626851877474336	0.741320538967064	0.634427690891617	0.756514836123553	0.707800882727285	0.411623118337263	0.380883523827729	0.718104784819685	0.460416928606906
"chr14_55612019_55619312_+"	0	0.627891281930608	0.363651903041579	0.205378592157584	0.621873076169518	0	0	0.684663343051584	0	0.497985149043912	0.575688214231169	0.483387980021722	0	0	0.32125935793375	0.262012697854669	0.403775153331925	0.177118333017379	0	0	0.514869447195435	0.84725480731949	0.745441205632159	0.470726853143164	0.857336765347275	0.806744019055967	0.648548128263461	0.913789176157431	0.340077892706624	0.414769602036423	0.758947058271666	0.687937172665414	0.580383763804407	0.708411518762231	0.6758363340267	0.837130427428497	0	0.334795085304158	0.769331405214772	0.580202232234372	0.162663544162102	0.463663189521982	0.433600594461451	0.0884640504036945	0.267692812262505	0	0.570746262548632	0.357897695495423	0.573227720767084	0.781956660729584	0.302837216962497	0.504695538969367	0.596103360998191	0.770955834299489	0.775613735650647	0	0	0.547686545688191	0.309253344097345	0.780451573291074
"chr15_60355919_60364523_-"	0.738866302584171	0.706253668562658	0	0.205378592157584	1.18644716171563	0.832604517643887	0.751041033051765	0.535478755166764	0.23778138968036	0	0.313930089876822	0.458305247782932	0.569762198086909	0.360204256409557	0	0.808731573947348	0.49980773415383	0.39978699653347	0.735331846470249	0.227469516046674	0.234060578862128	0.415277898836462	0.785002108555158	0.177020458593834	0.533975189199042	0	0.677666891714298	0.364198039949699	0.276718061834312	0.130464521048681	0.731015865140363	0.937875454518712	0.768361743798096	0.50612005217005	0.344650848987853	0.243221121092822	0.48905679897989	0.472972833582323	0.572104201242701	0	0.54114990430489	0.69322763927655	0	0.187324697307064	0.403626581542034	0.0675591914013452	0.105984852412356	0.67950712478998	0.720825717854016	0.739162570274925	0.199825436622368	0.711629838031895	0.430524039117254	0.275773076903066	0.570939990976032	0.506004053413225	0.364787628492413	0.487642046872334	0.839748327144885	0.454474748194369
"chr1_52515891_52526373_-"	0.277887900221279	0.228581250679243	0.752472404273381	0.611901550517601	0.260309082177703	0.580257730640073	0	0.517114952980857	0.401116545342105	0.349484754955911	0.282776044774692	0.286994966902695	0.763199374505509	0.509891903267382	0.423978666607964	0.199474082739421	0.360672927934262	0.442602730396474	0.971638817547294	0.801184825942051	0.781622878381874	0.623822654865608	0.419928347646632	0.279588760470123	0.373701736959954	0.577435120289449	0.260957443438135	0.472567579763759	0.588755467877864	0.141259082381913	0.320786003925021	0.373043880433997	0.663489921797998	0.811050564974888	0.345867353501884	0.0897325031169825	0.432421523793276	0.620875004061458	0.119486449522528	0.721324369615843	0.365200962424686	0.409997698832256	0.508721559866256	0.187324697307064	0.323688841455503	0.286603205239888	0.447625168404656	0.247453514768084	0.42961273965305	0.587082852856349	0.320193195747636	0.542330129056856	0.684424891109351	0.440947246548653	0.642325747255582	0.618519244166283	0.479830626205595	0.501736395097035	0.40434646121435	0.795830917924673
"chr13_28174272_28177935_+"	0	0.456323970860956	0.800072330883604	0	0.296657729558998	0.421957651064872	0.199621289356015	0.129021534463378	0.443881475102786	0.381736443647034	0.106177104823849	0	0.363689145238384	0.679187371373735	0.470835331521433	0.105868107840876	0.403775153331925	0.402667522420621	0.324110345015232	0.836881823352902	0.586225497247449	0.532468333922575	0.326401931895008	0.47837745256062	0.316300516029657	0.675955310503515	0.575304908027833	0.768451435792023	0.737835600629577	0.404957918927867	0.384454576200018	0.236240229020739	0.580536692488102	0.436786000543094	0.545394751038661	0	0.493233846549609	0.23679142560082	0.236728012711635	0.567184244166299	0.233091279440887	0.587861533367505	0.394321985032793	0.458145954766315	0.188960441606842	0.81404955719072	0.843955069143294	0.374657742485162	0.274832171046506	0.705212589147405	0.552998849190481	0.710037415510181	0.751136475008651	0.126460658748619	0.538594256361962	0.556147878876708	0.560032578380957	0.896568967443251	0.292605895188962	0.917418541808135
"chr6_5404542_5431172_+"	0	0	0.21882586027361	0	0.278836410552954	0.353838833488212	0	0	0.134964921289065	0.122049579666388	0.0897002371683568	0.196104758001871	0.453007961900306	0.648248679076324	0	0.337150352974277	0.414178049485738	0.39978699653347	0.920610431377436	0.91540945793715	0.571353767183804	0.601003191066645	0.614778540725425	0.423415571903709	0.805702482658278	0.25748069719818	0.781125411685193	0.497815678732126	0.921506079570798	0.247674803277837	0.258055752510793	0.170813287973152	0.569959547096347	0.668577480121337	0.61083392063561	0.765799515696274	0.496676102684513	0.535600232350688	0.119486449522528	0.408804766131909	0.330909155662122	0.391698143277067	0.253175840342385	0.410640273734475	0.267446998990136	0.588554168100993	0.540694720097454	0.84192448348464	0.308337420724006	0.716823844620543	0.336161940863069	0.614458673461864	0.549533552149547	0.438986547365841	0.278958580604515	0	0.596333545189574	0.808030887629191	0.778476560036784	0.876211423576496
"chr12_96323948_96334865_-"	0.43325460787916	0.199620552464335	0.478159930329226	0.370366696184979	0.447270411973336	0.445806278482233	0	0	0	0.281391108569805	0.42443613784612	0.286994966902695	0.590575716031323	0.494938014637774	0.57927571559543	0.350771591602296	0.239598475763452	0.246420087203047	0.475664854992559	1.27803588580318	0.780453291018741	0.434336759646761	0	0.331998467830461	0.785712722845976	0.87952532024901	0.775354494044727	0.789422234228825	0.737741566581111	0.180004090149431	0.65508210566265	0.447066485874062	0.580383763804407	0.804710311598851	0.574684860078994	0.63511068820014	0.542875128011941	0.585634237872372	0.293659315695625	0.648956907200677	0	0.59896887725641	0.493622418538373	0.103684882604562	0.505968390222199	0.768017445099642	0.591157414927842	0.217055809579884	0.567908599127941	0.759214740388598	0	0.756300265501326	0.619879824363744	0.464213215883764	0.775999433174211	0.263323339744424	0.525841067549097	0.451513834333351	0.757710519160914	0.260366859599406
"chr11_72984088_72989097_-"	0.420142160060707	0	0.565404408039152	0.344252181979663	0.147991890362583	0.736101716123494	0.438184486176748	0.433523705039776	0.375975832036318	0.131012297387514	0.191428346349961	0.399178787924733	0	0.555635143465951	0.325971780089781	0.592670280755719	0.0932102366320394	0.355496114424018	0.46527597680904	1.5069709314231	0.48362563647799	0.866590677945104	0.701555599316158	0.536710441179101	0.767942294840379	0.704655483826096	0.988952495186261	0.459963447252129	0.866830690591847	0.306886101290301	0.746376449634108	0.487869103918339	0.420280499199138	0.598232741083878	0.505489706158271	0.352419819376744	0.113159541352683	0.329467980229782	0.570111943877985	0.6245517235407	0.399459451998245	0.655313447133567	0.315787982736402	0.235907877376774	0.13282907160798	0.45828038297169	0.496169593575582	0.572756769931107	0.102735611073086	1.03065160284139	0.788552829426673	0.644936066219819	0.457828328744986	0.238990738837635	0.684759745880066	0.476265120551786	0.201794625899603	0.356304513427762	0.976434360260639	0.763113728348582
"chr17_31155983_31182665_+"	0	0.439415940800325	0.472071352891046	0.550900222152915	0.258168388627555	0.52357507875692	0.198550875226045	0.33088187668971	0.480649309975538	0.260560679198935	0.239499493262821	0.4297474536332	0.460170625914273	0.509891903267382	0.467464703855805	0.577134539713066	0.692184197103707	0.479172979419586	0.579792046185012	0.885823417539358	0.675166727341874	1.26743399503875	0	0.244232369058185	0.642567898085146	0.588256466662842	0.647934210862108	0.11662287340052	0.610455988477177	0.73607245699582	0.745748982654523	0.46547280980396	0.194166372654289	0.281775283232533	0.820209459881924	0.342158326968303	0.83696261507333	0.478078308924808	0.399539012555924	0.357949989948827	0.257563226155349	0.564073596956445	0.454141902715211	0.452217648441504	0.312895981182239	0.573760614594259	0.674943889543754	0.589097902372002	0.954004824833652	0.898538407189908	0.724347124387733	0.967905524984403	0.740812437924791	0.435956542507015	0.622760581693113	0.415252641440727	0	0.784319664512587	0.556665541703183	0.684820921868898
"chr18_9524594_9525851_+"	0	0.724517949437753	0.472071352891046	0.542456349101146	0.258168388627555	0.212000717664419	0.553826803638252	0.109098080247533	0.375975832036318	0.231701756829776	0	0	0.449430443363703	0.616049620463022	0.375648855552877	0.43790781079488	0.447766580570682	0.479172979419586	0.50763029713178	0.663311404959875	0.648691979681324	0.434336759646761	0.102919938995193	0.672330266659641	0.759295495345758	0.525327139286313	0.561340369191212	0.208465847846926	0.48948488593038	0.646276363339868	0.575158874082942	0	0.262641324695767	0.617610680484639	0.549011479500365	0.392633990816338	0.289487238963027	0.302471469513959	0.509962863153445	0.482714424092359	0.488548339139067	0	0.389195367998749	0.626554991926107	0.612750029060248	0.495793288012556	0.532869472398117	0.573559256634067	0.590405244661005	0.632947433499904	0.444263873420881	0.887309644595319	0.740981870997546	0.516098653534375	0.51349862599509	0.514811290768307	0.157986515178064	0.665015173894767	0.840549084559771	0.388952451353219
"chr10_96544076_96576829_-"	0	0.808375969453173	0.222472253030951	0.223523067145134	0.558914993379844	0.52357507875692	0	0	0.320856112563349	0.441104740983639	0.359782022558814	0.109028437148572	0.652216073541503	0.528335061819845	0.427702753863363	0.398515849643078	0.40286613635391	0.548323757283833	0.535338763691892	0.862409272605542	0.45490701929461	0.413917541183404	0.382569132787826	0.552109893779121	0.747223380336991	0.683652064980374	0.537008378035409	0.55851351084986	0.848484723332043	0.791040021829137	0.508765604442074	0.674446259794485	0.194166372654289	0.220015319124309	0.629577991339662	0.550485327640398	0.562783745280513	0.552655859729915	0.531536612351351	0.746917665925482	0.36728124296655	0.668322768890293	0.587868535945185	0.519535855423829	0.650729967350774	0.942436838005046	0.546679290578898	0.316747679485858	0.543490713314277	1.00829424977977	0.92355085726169	0.858862314247801	0.917726050032211	0.618424836976827	0.884348714766633	0.441701324072929	0.273581751932941	0.591428209293189	0.779806712081901	0.531573410040946
"chr7_73459536_73470483_-"	0	0.563673716521345	0.633815840625593	0.370366696184979	0.296657729558998	0.18959801803101	0	0.402395526214345	0.349289845513548	0.641841556689607	0	0.166785149130986	0.376623688861491	0.608337458129083	0.710640904607257	0.395829547417449	0.251617265635619	0.39978699653347	0.394256432240492	1.0523428928042	0.355268610497861	0.98848079753231	0.111512220044831	0.613204762027217	0.439920095264659	0.39870510337741	0.306970679458289	0.854247643411469	0.767920841192397	0.595407373585636	0.187816286069423	0.358450635575357	0.194166372654289	0.436786000543094	0.498195002956516	0.605505267579038	0.556248421263859	0.476807555828831	0.640246372476268	0.380542694847421	0.378738058603677	0.648650481106723	0.35538630085353	0.491035283911951	0.472314844766455	0.647369866235824	0.19111232790832	0.6202673340078	0.616516979017191	0.596600924470668	0.790571669124462	0.363653254465353	0	0.595197166077038	0.430813733905181	0.191949881444104	0.112513837598476	0.629778404899528	0.664702769913531	0.551555863062978
"chr16_89305206_89317075_-"	0	0.199620552464335	0.222472253030951	0.469947518233858	0.260309082177703	0	0.334298358528195	0.109098080247533	0.522246233162172	0.371660161582669	0.251233855373614	0.2439232514226	0.643566256999407	0.27067154729052	0.192877243331361	0.4979805979373	0.631069790971584	0.546265950579098	0.3955353713304	1.14518946860682	0.739101469836523	0.604623852790977	0.507224231842581	0.550802091452949	0.500547226616086	0.531415203104879	0.951343378273601	0.651785924005394	0.489463213476887	0.510751320460996	0.942383523803667	1.04750827746632	0.535690621586535	0.617610680484639	0.28068924140221	0.724349286026808	1.11935813738348	0.194036783708666	0.475896658120516	0.313331480366406	0.275633693346567	0.680953702667185	0.187965216869277	0.478597765947982	0.45183529610412	0.451917090576433	0.44225542603428	0.186632663333505	0.345281349008522	0.730700961134035	0.356456279096363	0.531713956287734	0.818329146485103	0.352932451874838	0.440931902202666	0.476265120551786	0	0.678433110235951	0.440451852440986	0.777800914495522
"chr4_48684673_48710698_-"	0.445982733096482	0.439415940800325	0.368867230677658	0.756767783401271	0.362931539049603	0	0.334298358528195	0.543050438266756	0.443881475102786	0.517512494197625	0.322752091514275	0.166785149130986	0.262012697854669	0.27067154729052	0.687356107686201	0.581525018767317	0.68870985975295	0.246420087203047	0.257706775719154	1.23216927269195	0.776053831970493	0.592351600865355	0.482909747270317	0.546461670234034	0.370702671159795	0.374831880240419	0.450172351440621	0.101273994820634	0.650537336265304	0.130464521048681	0.6137997410611	0.702341124430551	0.543291266956323	0.484533142499674	0.28731921545019	0.439373476181739	0.405321698433551	0.15937743908242	0.290056100340583	0.359742408868981	0.162663544162102	0.6248169234184	0.187965216869277	0.257428385593407	0.281155049980243	0.63075492877531	0.578711369398551	0.413726414062145	0.33320732273156	0.363915479261146	0.533078547529079	0.530737896055781	0.774465696322347	0.316064090342416	0.542569567406779	0.601096721624033	0.112513837598476	0.654841442568871	0.742253164166997	0.844506256321543
"chr12_22643763_22673660_+"	0.277887900221279	0.683824996002989	0	0.44931341968129	0.258168388627555	0.334855639619269	0	0.280049633734528	0	0.295232332786182	0.191428346349961	0	0.0978711174344896	0.417460346162517	0.510068497071235	0.350771591602296	0.549926179812773	0.517333638538521	0.51057988439645	0.759208735920232	0.678505123170253	0.923702683679796	0.577526161675396	0.492060307399861	0.566932672280198	0.947623339983871	0.673603102510198	0.472567579763759	0	0.409052661012757	0.368507179339173	0.72592724848852	0.334145922796732	0.47406122302873	0.28731921545019	0.474182669045637	0.711166475331725	0.33613508399436	0.645978167854974	0.922229621818082	0.369351606401146	0.470033911304756	0.443910780546106	0.103684882604562	0.434614332811857	0.632452130216186	0.620888159710029	0.120813861166177	0.123067111010702	0.472379356508851	0.472260482142739	0.463487546747003	0.726620353805781	0.534005097380688	0.481032538470307	0.618519244166283	0.484405708713294	0.239133153176853	0.48382363945987	0.531573410040946
