"25D_NCI-H1703_2"	"52D_NCI-H460_2"	"04D_Calu1_2"	"03D_BEAS-2B_3"	"10D_IMR-90_3"	"60D_WI-38_3"	"49D_NCI-H292_2"	"47D_NCI-H2347_3"	"08D_HCC4006_3"	"07D_HCC2935_3"	"28D_NCI-H1781_3"	"13D_NCI-H1395_3"	"40D_NCI-H2087_3"	"43D_NCI-H2228_3"	"55D_NCI-H820_3"	"53D_NCI-H520_2"	"54D_NCI-H522_3"	"21D_NCI-H1650_3"	"39D_NCI-H2085_3"	"18D_NCI-H1573_3"	"19D_NCI-H1623_3"	"29D_NCI-H1792_3"	"30D_NCI-H1793_3"	"15D_NCI-H1437_3"	"41D_NCI-H2122_3"	"32D_NCI-H1944_3"	"02D_A549_3"	"36D_NCI-H2023_3"	"20D_NCI-H1648_3"	"26D_NCI-H1734_3"	"23D_NCI-H1666_3"	"35D_NCI-H2009_3"	"14D_NCI-H1435_3"	"31D_NCI-H1838_3"	"16D_NCI-H1563_3"	"59D_SK-LU-1_3"	"44D_NCI-H2291_3"	"51D_NCI-H441_3"	"09D_HCC827_3"	"12D_NCI-H1373_3"	"17D_NCI-H1568_3"	"42D_NCI-H2126_3"	"50D_NCI-H3122_3"	"57D_PC9_3"	"46D_NCI-H2342_3"	"24D_NCI-H1693_3"	"48D_NCI-H2405_3"	"05D_Calu3_3"	"34D_NCI-H1993_3"	"38D_NCI-H2073_3"	"01D_A427_3"	"22D_NCI-H1651_3"	"33D_NCI-H1975_3"	"37D_NCI-H2030_3"	"56D_NCI-H838_3"	"27D_NCI-H1755_3"	"58D_RERF-LC-MS_3"	"06D_Calu6_3"	"11D_NCI-H1299_3"	"45D_NCI-H23_3"
"chr4_38089932_38103157_+"	0.785675412131029	0.277887900221279	0.898995067520445	1.0261994144778	0.89765542028734	1.08777007023299	0.840348628846148	0.337150352974277	0.575688214231169	0.523565594730911	0.66407850718567	0.296101368939307	0.685458218153373	0.504103809603961	0.716541575838174	0.442602730396474	0.706621084408061	1.26972779978888	0.905674684569343	1.18273285782235	0.571990750948941	1.16226034708618	0.874619149361195	0.853971396878275	0.663661498216457	0.529335131437101	0.777147431906352	0.669233189823107	0.768107443908661	0.930592093836046	0.330418044709059	0.658175893038795	0.739473759776653	0.47502309444997	1.03822946058118	1.02165891290057	1.09278587545636	0	0.79619580574625	1.27839414386578	0.806818832817855	0.164734354734684	0.963789403177001	0.971397229114307	0.957935056728939	1.2625270518286	0.838859815862972	0.793202777140335	0.371316442136007	0.793626410786364	1.01751360700401	0.602655570680394	0.401302584941652	0.582759863521825	0.386869084187351	0.68750569118386	0.938784006288547	0.624287166713225	1.20256150495327	0.918714275781125
"chr6_154773989_154795139_+"	0.228581250679243	0.259011695877701	0.927427137243048	0.787988129724084	0.650022345201111	0.477674054375525	0.222472253030951	0.485070838923021	0.518646953601775	0.573559256634067	0.821299747352382	0.228362928764015	0.271978717824041	0.49304150916738	0.436629481735122	0.481573613618511	0.338424390711718	0.979440751984971	0.904131006805182	0.9332966140762	0.523380662792236	0.771870277410284	0.301243572636806	0	0.590324208170231	0.826218920442576	0.701484551721118	0.683398789439941	0.684448926905083	0.820257129229321	0.866194366414177	0.60798285111503	1.03412417934047	0.663829619099147	0.699117445755424	0.350846391924494	0.687028256647196	0.558763921541053	0.571688377598277	0.772561324993203	0.895323996477001	0.985675269196887	1.169765558819	0.529752507299365	0.848423664856314	0.817533735201117	0.823265244295413	0.688449629068267	0.244038682822089	0.46889123267614	0.445168458570707	0.948223461320707	0.317773037848745	0.722707799643085	0.759655602357441	0.916245633622845	0.410902563508792	0.777750193020615	0.863322792631838	0.639764790941206
"chr6_110887505_110890356_+"	0.627891281930608	0.653618994982621	0.626196680095405	0.7772409228437	0.527925990257325	0.799430739844592	0.750323855581714	0.4979805979373	0.283458978997687	0.464381498144725	0.80849221753849	0.129021534463378	0.390562740419321	0	0	0.177118333017379	0.563329668459976	0.305534255583521	0.746802630946797	0.560342240504202	0.773218134072161	1.22265905303626	0.525992288179862	0.402341914829096	0.456419767610797	0.551469394463445	0.904527840254846	0.736375993514424	0.713963180584981	0.843903333500113	0.639892338025337	0.540754360930599	0.624881104149235	0.715930533745514	0.569925062472436	0.826961597164733	0.855755261558624	0.669014808854247	0.645042461148631	0.373043880433997	0.818830331181549	0.652046918168014	1.10066976925434	1.11598970842551	1.21803287075581	0.838437626734166	0.755279228036808	0.774969334305402	0.86024840990761	0.482375438993143	0.743602334651227	0.608227372891911	0.907092269805725	0.748683640614183	0.844294068057274	0.848475241284095	0.459963447252129	0.789217447202623	1.08220352739802	0.758711986478186
"chr18_76849526_76851939_+"	0.377562998126309	0.259011695877701	1.11055584012304	0.547120325325652	0.794121778206609	0.233035384257217	0.56209467335212	0.663233919437718	0.580883043612503	0.690747260512127	0.740876621964535	0	0.545047277715587	0.478490289938368	0.510257059792006	0.702871529995028	0.871644949426817	1.01351684794313	1.13206530683709	0.947245474089553	1.02077074247805	0.946066869683468	0.551661827447592	0.519598522173744	0.553467769472763	0.567184244166299	0.835598738379937	0.56206276048202	0.71795771252351	0.655817841138792	0.424614730478947	0.575362438224954	0.540201195701791	0	0.919626590554206	0.545502276644135	0.599483296432999	0.812383731368792	0.822352911698806	0.898748745330016	0.653746083354864	0.377278784430223	0.796822375289516	1.25650447612972	0.679053294521048	0.761792964437141	0.456607814920926	0.835028170716649	0.848493286688708	0.568057959306622	0.971474893984276	0.666153141493392	0.640908720135713	0.917533743485991	0.613150380329026	0.860674734869719	0.804344875437234	0.986731446535763	0.622837895381236	1.0666712640996
"chr11_117152441_117163892_+"	0.673891024345523	0	0.898995067520445	0.740524479262883	0.703124992491762	0.898154981204667	0.752472404273381	0.826452581147532	0.616067095397698	0.587974674242786	0.85755345942769	0.196218733000612	0.69267232698507	0.634631340084301	0.658723153630967	0.78191495850029	0.857667225940677	0.952797428855756	1.1379684422922	0.552011331758031	0.659408898331403	0.632995151332737	0.0969954564015238	0.531536612351351	0.41288009357326	0.754692999609408	0.735275994831715	0.46252086899136	0.667095933069238	0.659291519270315	0.389318366900703	0.682066135808573	0.588802554855301	0.815176955240501	0.905720167671241	0.649679423822608	0.497805861306196	0.854180080762082	0.661964281658253	0.651858576844218	0.691080106764598	0.711093022784466	0.785310443885722	0.976149749640159	0.929771953339663	1.08935964919016	1.08373289728832	0.316299434743224	0.335023647414186	0.403377123929996	1.05599673911404	0.90261047945244	0.585131134106569	0.823768107646439	1.07136849868991	0.951409658173042	0.648522745905964	1.02251360903238	0.808827307369879	0.978225483013145
"chr6_158580940_158589782_+"	0.785675412131029	0	0.805149746199539	0.691140960486664	0.876042336304861	0.438801287223929	0.558759521530016	0.386332777371428	0.615432090906473	0.536090904285562	0.549798520873372	0.33088187668971	0.846833995048164	0.638055768226376	0.44121316964044	0.546265950579098	0.671840277489298	0.578968145163445	0.747588205896606	0.731648543365035	0.258003709040581	1.08060572241181	0.227509737415344	0.497175600976713	0.443024548650039	0.322876155992526	0.464523521407928	0.550096460721589	0.350235386566879	0.884740944697172	0.884578939889586	0.871962974103841	0.910772395386501	0.425844701992401	0.418301608307623	0.365355223261159	0.795789991140793	0.443015182805555	0.811383761970185	0.388392985745147	0.761019646783386	0.56269830612308	1.05613139489838	1.06155590328221	0.611303754784279	0.796764311560023	0.624427912274743	1.08487550925191	0.869256402600697	0.913695315895815	1.00506975404976	0.82748621752404	0.613782847227076	0.523999246348429	0.645223442705298	0	0.669942683491514	1.11980008498313	1.15355049311832	0.69256777620202
"chr10_68025546_68044563_-"	0.90116281589951	0.705677539856168	0.74086372152472	0.913518228485649	1.10242666331578	1.057311482786	0.800072330883604	0.631716156030951	0.262127357305086	0.347342633160025	0	0.196218733000612	0.390562740419321	0.286994966902695	0	0.604367501422368	0.257706775719154	0.690566450992406	0.741987455316692	0.397493555129304	0.766951376563492	0.657734082223992	0.89458325713659	0.615357475826309	0.389169360018408	0.38224443084778	0.856188028153045	0.515645020342646	0	0	0.457129034258261	0.582397317057237	0.377177887856379	0.54463508840509	1.14959497769679	0.681735664446196	0.806312722809098	0.431707852758573	0.779292452376043	0.488845083699959	0.96724169107201	1.09911969675376	0.440124065071259	0.907680492883279	0.28283039104642	0.49812235869906	0.454202154581326	0.944740725126602	1.0468583330381	0.755788335256712	0.845875903368118	0.48333539637245	0.801387374104513	0.530865987143542	0.860592281107346	0.829726790674511	1.10729211723122	0.218237215897505	0.806658931630609	0.677990082079082
"chr10_100923975_100926019_+"	0.335862542705671	0.645772111719314	0.640036230636115	0.838629682970149	0.796165752018365	0.872543038607252	0.692903037384134	0.547932582993767	0.44667281960979	1.06718266617233	0.131351887373644	0.612483996506835	0.557720256495297	0.552465911531192	0.737856106642336	0.302569697182863	0.554858398811038	0.736774569564506	0.495083659846108	0.860541902814539	0.866627609142629	0.612194479114895	0.973116689352401	1.02495514904963	0.646637732344191	0.57781086872552	0.84583681761466	0.937970528939957	0.105868107840876	0	0.461282244738657	0.62685410819307	0.699113854158055	0.264503227597231	0.917604642743783	0.785368882291435	1.05489313366375	0.45106842832579	0.807209819843975	0.880024017021292	0.677576259946844	0.80908871328478	0.626715518443863	0.158742288399634	0.494992129983321	0.671318992226109	0.903085888407279	0.21037613847966	0.723414164791624	0.652015408459802	0.762143818280548	0.652467663902716	0.928316455015395	0.88960280833586	0.831762495293338	0.841987207053097	0.844174018334334	0.685663012845357	0.779404411270871	0.597188895631642
"chr9_96522506_96565483_-"	0.604953711398128	0.787838839728629	0.696370903829877	0.922315662624331	0.997920908468771	0.883356371716123	0.697792081052815	0.298763702697517	0.653009008053237	1.13725566593093	0.798454374240631	0.843385469603604	0.401116545342105	0.461656649456795	0.260560679198935	0.816624046364964	0.737080326977104	0.483116612829248	0.703505172231631	0.845454788323156	0.785039396284112	0.66919130910542	1.00520909399714	0.697719764530777	0.679020626799973	0.614026522063414	0.855850498281702	0.330909155662122	0.350113221797704	0.624195865157803	0.330418044709059	0.632358445700371	1.03932767988918	0.713530696352464	1.02582372904801	0.82005616369304	0.450249650656589	0.487330952008591	0.72690280629116	0.741891369865454	0.456829651331815	0.394262377069391	1.13073528710148	0.752701015535659	0.613302257489195	0.613178060692051	0.492057006986896	1.15388182369925	0.925387003741146	0.885454123866278	0.521232160578527	0.6242526464949	0.702933597985056	0.361766960920493	0.660861153806767	0.775604710245121	1.31099130532718	0.877852493044672	0.789260209078079	0.483793070645751
"chr9_92256680_92269983_-"	0.357213081971415	0.629639757665108	0.776270356802641	0.833047162357885	1.02408326592939	0.898154981204667	0.368867230677658	0.123807068407143	0.500496378630842	0.383143158374145	0.56725347828318	0.459861157820521	0.390562740419321	0.513312408421434	0.694005590852214	0.745494790518222	0.636969332357435	0.584068455842512	0.308044660301994	0.604132376227432	1.18224834183303	1.03972943863016	1.48587389470591	0.521835883933484	0.798694630098837	0.570736470030905	0.857065236288614	0.775226974348512	0.239148303509324	0.156089885901821	0.852076628962437	0.613730028878511	0.840560056800713	0.850834798360904	0.514095502064268	0.822232975518381	0.725646365956136	0.57422785156736	0.9129945484412	0.579719680771161	0.568660197036578	0.809235354698689	0.543965494030756	1.01063084286172	0.735575565520196	0.618777432704227	0.227788820005557	0.680793371579417	1.05917540534897	0.835672099922216	0.905500448117482	0.6803044470268	0.825695992495221	0	0.990567299083243	0.926422909528437	1.15272468338766	0.820407378674426	1.03728569573709	0.654424734749596
"chr20_56381433_56386533_-"	0.335862542705671	0.537402686547011	0.640036230636115	0.811109731081594	0.711356959385134	0.704921417316578	0.632405243337279	0	0.331852166849939	0.672847051756305	0.541603657056251	0.90222540498683	0.450613117285187	0.783171612057663	0	1.08439628583804	0.324110345015232	0.645903305244982	0.928614321810359	0.833984681977797	0.812322053059841	0.924949729951642	0.660001044408021	0.372572355395799	0.436760849075973	0.324819000691367	0.6248169234184	0.636444217784098	0	0.441898043394146	0.711391386902354	0.361674584555951	0.242252013686671	0.608919989431382	0.633103275150119	0.770022136796687	0.793642164717013	0.543771376367715	0.629947027626168	0.343349924372717	0.924574353945302	0.536621391474377	0.903493981655699	0.996054522477428	0.839296828904209	0.549555194804935	0.777077309408913	0.377156266036167	0.97868121661412	0.940477533866386	0.554555125882156	0.58290413178338	0.403199641794651	0.799667104834469	0.689542179854835	0.894796105615902	0.990568980183554	0.794554235513637	0.791516988031557	1.08612279839854
"chr20_56381433_56384324_-"	0	0.787838839728629	0.898995067520445	0.934520742860438	0.503727345551537	0.59215037902776	0.751399458593051	0.329413652332912	0.164007600880802	0.703256139555866	0.737777206130047	0.968298234729932	0	0.668866730602761	0.532695752750839	0.177118333017379	0.815364116204021	0.805285536369796	1.11132380233621	0.59031905516729	0.758464754614841	0.86541076648218	0.81545381069764	0.529348796671432	0.480306399491384	0.555151957273296	0.648650481106723	0.758006781920128	0	0.279056003340656	0.710226158904186	0.549667575989472	0.623096635054129	0.124199659004429	0.657182612398501	0.641001123521877	0.558230166685076	0.758947058271666	0.638906724931583	0.781357670733724	0.792983798616934	0.722918019214276	0.560032578380957	0.469122353429798	1.06226752976738	0.540254036936324	0.641530925465279	0.696724190207247	0.960412951145059	0.836881691389773	0.661763053873043	0.539254754025886	0.744109505933432	1.07247811114707	0.69131468899369	0.931397299308972	0.811019829926837	0.772484575153319	0.867508589894766	0.990744828913618
"chr2_109564366_109593119_-"	0.742045023871343	0.842041506039119	0.479908208582741	0.72781097600697	0.585736977437788	0.868264999810917	0.472071352891046	0.205722481222918	0.547732228349026	0.479701941174644	0.225507801739136	0.517114952980857	0.414895888701596	0.837561208017946	0.360213175577716	0.481573613618511	1.05715336024555	0.875346747557469	0.698182091540777	0.638273480666145	0.617327384934534	0.414544146595477	0.42631323121863	0.730643336119208	0.586623645440875	0.737342982518313	0.871521998924063	0.706809959426383	0.354847018489249	0.514745063934068	0.485543936191103	0.786109124979518	0.766693541541248	0.711606306615889	0.747443105252943	0.854744727664935	1.03682985349166	0.693745391032809	0.643450499107098	0.520628960953975	0.510627007601011	0.430047578150136	0.334873596784752	0.885771122923193	0.643718645072291	0.741239231094971	0.579164430723284	1.04084062361425	0.909441785583548	1.15282609338243	0.888608043590842	0.554894559068954	0.742296415768187	1.23634285892506	1.01358243330671	1.14315539938708	0.801777916974501	0.933279905284471	0.791516988031557	0.85970602634215
"chr2_147896301_147899898_+"	0.472598327729948	0	0.479908208582741	0.537229462056621	0.757825798280304	0.865565334883945	0.366267395498955	0.220036662332286	0.359782022558814	0.347342633160025	0.268894306965228	0.615246273136147	0.6270427232122	0.38104271344297	0.371787388574161	0.442602730396474	0.636236266370734	0.88521214879245	0.84412991475745	0.451193304981146	0.701373980698731	0.892591934353814	0.785938742772904	0.725589132320866	0.515804172101395	0.696480556549599	0.559641548485229	0.441171314898155	0.453007961900306	0.886484295795768	0.784649018761899	0.749284559149769	0.630642188719801	0.541792937712766	0.453464790458888	1.04078403217939	0.839825599095621	0.831334578419932	0.573410353285946	0.802645350581832	0.883929712298605	0.758573465497923	0.868861594179775	0.760536663706108	0.657767891409687	0.587893674779436	0.533513411682268	1.11429470096068	0.983225896572209	0.881746760633529	0.607981218359181	0.675685403758949	0.650680306727069	0.940203089224853	1.27222824022215	1.33347067089772	0.79892795771025	1.08480707402952	0.756555584383569	0.966138756926243
"chr6_87215903_87218731_+"	1.35384781178966	0	0.868570417981145	0.947259524950904	0.697302005176005	0.554299491942152	0.630990049466507	0.556304743358775	0.792158247040171	0.784227451536169	0.853294363083322	0.129021534463378	0.390562740419321	0.690597019258115	0.826360838795061	1.25513460782285	0.394256432240492	1.09977411075506	1.32817695336075	0.739101469836523	0.487838114808461	0.680351406558841	0.610975491520551	0.570406496578975	0.472972833582323	0.779806337845357	0.715368132318162	0.706245510364873	0.723726417386868	0.670060520821237	0.908954637408644	0.347855812382554	0.126009873666088	0.981647473586322	0.823295592879445	0.942496197765766	0.559041126053781	0.834134107513895	0.629810547193182	0.803590955588327	1.05558296985365	0.546190885477689	0.684377401855822	0.588452286479221	0.806809773525417	1.11775091216217	0.841971639708985	1.20522758411153	0.778653158093027	0.855005298465325	0.809555503087963	0.442793886607215	0.726052865768018	1.11676549762202	0.720587403896435	1.00127082145259	0.963354267683716	0.700051760853073	1.05554734975587	0.920012512823034
"chr2_189791790_189818180_+"	0.90116281589951	0.852004641858885	0.690347190534022	1.23727143050879	0.641984525875253	0.849592042929303	0.222472253030951	0.323088025316169	0	0.417883016270006	0.102735611073086	0.129021534463378	0.583720034779857	0.536986424273175	0.951056631534569	1.15155001320621	1.21460030516312	0.768100991970129	0.870458105915084	0.887614423763171	0.932423680102232	0.617030484537807	1.09684667370227	0.615445966858566	0.75861986277768	0.324819000691367	0.907757060977956	1.09244815267935	0.547102871817126	0.374778129729222	0.780701959385276	0.563205290067355	0.586738434142032	0.912594656800927	0.774266834293493	0.911210716848879	0.69065074707247	1.11013075547788	0.817304561960237	0.956510570385526	0.825619205883606	0.882984945849371	0.78737233509944	0.803876268307151	0.510424345994769	0.984876269811691	0.925268286635311	0.86616744481751	1.05274114756125	0.917887323669172	0.806975566461642	0.340852710465785	0.527902554279862	1.3191878935891	1.27572731880834	0.842328074944765	0.92636458854292	1.19032724910439	0.738423484319706	1.17821205041612
"chr19_18537601_18538436_-"	0.693536811910223	0.43325460787916	0.479908208582741	0.974518781774764	0.831665974661543	0.849113065062761	0.363651903041579	0.655173071111687	0.6753740570737	0.217055809579884	0.430259544646118	0.459861157820521	0.320856112563349	0.709395959837448	0.313238941069499	0.78191495850029	0.913177154217832	0.91203545484191	0.798369488281234	0.780742023642576	0.784652750165225	0.932878319152293	0.823733136714719	0.475896658120516	0.518124606812408	0.460419226959112	0.724149344163831	0.697299428334365	0.442086912166814	0.869711554798058	0.867820821079726	0.716177766240345	0.474409048086471	0.264503227597231	1.12454190437732	0.880588754902755	0.666518639775044	0.601495225877371	0.541445367588089	0.745276379941143	1.31339763933438	0.919125253882695	0.962277634411528	1.1619432527846	0.747131948166741	0.404721571862263	0.426874104957961	0.625209958537726	0.832369144933297	0.801649914588027	0.947375860134758	0.740044141477352	0.727037794712097	0.737254911966159	0.624145568796184	0.63100337050979	0.696960268308558	1.04204398237014	1.07783539951448	0.9742216516416
"chr19_18539371_18539720_-"	0.90116281589951	0.277887900221279	0.550900222152915	1.02621885387055	1.01636861330258	1.05186393279265	0.918549182093959	0.626224637578543	0.892575592339611	0.483275122699924	0.726266985399788	0.631263165323579	0.752150534458705	0.779856499066866	0.690982804586177	0.724705851007969	0.50763029713178	1.04885002657424	0.574437505466138	0.814710518308814	0.817681745931138	0.97227663251026	0.862919789019074	0.692561445065987	0.750123709816111	0.177787790847009	0.587861533367505	0.824563335736552	0.350113221797704	0.773720752754891	0.861693693706099	0.819566590815492	0.413310497570294	0.68633520078669	1.02982164704437	1.21213626856759	0.639244525786481	0.81365525878476	0.909694660164116	0.688553133100162	1.19757759874639	0.664702769913531	1.12348914543062	1.2568654378338	0.56242527956922	0.632713312925081	0.588855695838114	0.497660235574687	0.873823938304839	0.578262972860103	0.876164037267573	0.898980525724487	1.16946002978749	0.77718538733983	1.02789957577263	0.489028288968355	0.850149132171769	1.07136470663607	1.14670475078773	0.75669844103411
"chr13_32517857_32527532_-"	0.895167364932861	0.277887900221279	0.223523067145134	1.07786888621068	1.08323059932285	1.09960131304577	0.632405243337279	0.744782559631276	0.580538863741016	0.821472831680785	0.813802063688331	0.82053781728963	0.492153050539157	0.784771667454279	0.509269076623074	0.764086539542159	0.5086157204124	0.479197542985019	0.825191480592244	0.792549879221484	0.56649109082832	0.867388191200929	0.672066197093871	0.489197917136261	0.794030060332008	0.893251410109856	0.774439299529599	0.697025752483542	0.64061932759356	0.958862647520744	1.09888154088658	0.613169700234467	0.925472123343317	0.636669439903994	1.13153578754411	1.05444127697964	0.964968379379252	0.820525218594467	0.728108039537209	0.786538531624411	0.919393514770236	0.871910035840526	1.05037798510744	1.24300948316532	1.21088025214401	1.01253843850719	0.930357448970913	0.927005777027869	0.896658813490544	0.793130420588665	0.757072975597548	0.750040663049696	0.774483615478094	0.795982749019891	0.760453211858531	0.889315244867629	0.950760046063725	0.962144121360114	1.00839396464192	1.09205741943786
"chr19_17101660_17102557_+"	0.818171045654606	0.420142160060707	0.678043168123913	0.739817148064609	1.2088485668829	1.24585874893529	0.751399458593051	0.697944530346902	0.634856940177992	0.638934753138905	0.295174943426153	0.33088187668971	0.271978717824041	0.625231870229486	0.605551328826883	1.14350661447111	0.905219676057748	1.06093798044085	0.579746058709356	0.579325088183856	1.10065581517838	0.48905679897989	0.917105060238109	0.550414049977083	0.198890432982908	0.190776777230657	0.797839474272473	0.30892392899213	0.547102871817126	0.619854945339843	0.686793787638336	0.923952128839325	0.419527921975749	0.68633520078669	1.08834184201253	0.548632417591428	1.06290604641622	0.633549005931746	1.07422074183757	0.634949750138072	1.0380609378021	1.05849611247214	0.656965889447867	1.0111182571917	1.21220703909618	0.7112555890513	0.733774789784753	0.737075834354095	0.775263259944268	0.807638666354949	0.811909639843163	0.943590200943857	0.791444863864278	0.677389820321833	1.22113419325165	0.894494041828055	0.860673957053014	1.08499962674715	1.34378695176479	1.01772202952571
"chr9_125657651_125672643_-"	0.793374859791437	0.537402686547011	0.44931341968129	0.752876369155693	0.693070125477133	0.737241383882107	0.630990049466507	0.405123086591759	0.323375012330486	0.866254054609402	0.414517820832551	0.296101368939307	0.320856112563349	0.822200973338195	0.412994066361293	0.833523510785672	0.678991464229027	0.752290011375841	1.08856133449634	0.838104063853841	1.07200681965458	0.857408035766353	0.961743511916329	0.80117687601688	0.587374525362062	0.400989010303318	0.744104506289842	0.541975162644821	0.890562887172246	0.612210658056729	0.345526813509535	1.04809517576141	0.7856982942516	0.712569567371778	0.559684385091697	0.540838784134346	1.14879374664591	0.886961084668065	0.751561225220276	0.593961875943049	0.992769485681192	0.554606304893124	0.768267830809201	0.939134910154481	0.575671565443611	0.817981806336096	0.497064631004261	0.893625138693612	0.841983060960053	0.541442911750956	0.404576550829435	0.480918264432805	0.714289492280712	0.62819567556657	0.751776616538948	0.835998139326478	0.978842207167899	0.902606826076184	0.97483667994233	1.0672132420744
"chr9_93471141_93476338_+"	0.228581250679243	0.653618994982621	0.56731085914926	0.345974035373147	0.617681002029512	0.520935875176696	0.476139873981595	0.376623688861491	0.439104893291801	0.919991082419744	0.865193362827765	0.612483996506835	0.77380498412915	0.831048749899474	0.371787388574161	0.879645480756046	0.535338763691892	0.904708314265495	1.02068644033265	0.71020829459777	0.913664696848745	1.12253857819907	0.905026935219456	0.756473524381761	0.873703254679109	0.511362351583583	0.587214060448406	0.771969927936639	0.638237177715334	0.542253634211067	0.862106364690371	0.773893904160252	1.03932767988918	0.576652117470417	0.569199272857391	0.448725442751348	0.46567426974094	0.721203830302211	0.776071271867805	0.766181635368196	1.04400069890563	0.584732433987273	0.978922443278329	0.907967100545912	0.854552274266546	0.460104315620457	0.617167428151125	0.898852886978037	0.937917906997117	0.823071921944916	0.459618088833739	0.819746903789647	0.983351061741947	0.641210692227467	0.79945625071194	0.936633709996189	1.19352123825943	1.03550757906784	0.838145713725397	1.02930623246254
"chr11_13413530_13421838_-"	0.199620552464335	0.890223781254803	0.963913915459428	0.654523544973885	0.701493045950842	0.990294015498972	0.476139873981595	0.691255644643901	0.524364501298045	0.589097902372002	0.410221214291209	0.406299132661513	0.641324467683584	0.752670337561874	0.231701756829776	0.945966166076391	0.876172758188069	0.355147554044505	0.921582470191767	0.657697414654674	0.824675386547474	0.980916363371764	0.892735981788217	0.399393522029929	0.591303000522822	0.635379745993629	0.821947451617048	0.699236408359408	0.59765203228818	0.861075843666623	0.890777612177846	0.719264947353711	0.452172256915857	0.663829619099147	0.816334413613843	0.332535061419917	0.613034090099518	1.04614419247566	0.847545115073872	0.819734768791382	0.982617318195898	0.668354231879336	0.775710754188163	0.730332625620984	0.832874930353873	0.734992413567183	0.887134717462094	0.784521026193636	1.0003689952165	0.967827707367934	0.675218951993827	0.567171118612399	0.700741216384447	0.592124994596034	0.648890782552874	0.729709338590303	0.698508194912385	1.03980286598688	0.788503173106398	0.735695858256925
"chr16_68121987_68123121_+"	0.456323970860956	0.71252129935516	0.822637124585091	0.746047070574066	0.746362939445201	0.736931248225564	0.636623364218577	0.634036188470571	0.40848040186585	0.792333452069243	0.65832536206835	0.57019670809004	0.443881475102786	0.636852338897539	0.459148758575651	0.981990310649122	1.23252615311688	0.622003800511978	0.697301770466651	1.18181108122261	0.985247307483089	1.13285520077852	1.09823460781311	0.705677897448878	0.331250952104915	0.540169562139813	0.96814117013434	0.881826042764352	0.797991757810911	0.641595440334574	0.672961743202491	0.638534217732526	0.634589892631022	0.663829619099147	0.790052984511364	0.785284109943685	0.749416469399452	0.648996029604552	0.800476429036051	0.365025175312078	1.16924910630883	0.903587172182604	0.753520197912788	0.843280621345331	0.995344846295876	0.683327826721933	0.602271849548312	0.961983494721234	0.819823298452796	0.906793102277225	0.779850433038701	1.00106998266717	0.979159016659449	0.760805706981427	1.01045959946595	0.983799298573728	0.88693387619087	1.16096062997131	1.1412972414248	0.902688892721282
"chr1_77631850_77641655_-"	0.769854503644946	0.420142160060707	0.696370903829877	0.49521366136179	1.02957312887893	1.01028966147849	0.750323855581714	0.265664342124023	0.670504695221842	0.197746434614502	0.713302845585183	0.895609782281103	1.03793002335949	0.66132749556428	0.459148758575651	0.517333638538521	1.09897420150769	0.922416138054476	0.769165318413788	0.713288823968096	0.913465666579303	0.595836057964995	0.695441307953123	0.660395545699667	0.785661382910761	0.456667386428133	0.468361136099324	0.814976794244761	0.721812017083656	0.888554327319626	0.595830567263398	0.802290756653397	0.708732903944276	0.264503227597231	0.671496231506935	0.991957465336341	0.585139630861407	0.860637948632958	1.18196990254908	0.494888391278564	1.20669021642286	0.739347321911274	1.14491394444034	0.916973908002201	0.726452572851145	1.07692906346816	0.343995626501524	0.999325534482742	0.822585420140719	0.835446712107554	0.44843368982231	0.0745731761750412	0.686104902188327	0.833988024031457	0.983433315220476	0.866335137558467	1.12230291030655	1.1717091087383	0.964768703862818	0.759941864358942
"chr20_35729312_35732135_-"	0.439415940800325	0.782091986963912	0.883722729173333	0.331963851627744	0.66566500918594	0.438184486176748	0.750323855581714	0.533537644990402	0.215832618983684	0.657233221306058	0.771942029661159	0.796189416802668	0.937785928736934	0.733909663339663	0.422165150584557	0.865469029182836	0.598252101594936	0.953683868187925	0.933713865740071	0.923107253208242	0.973051581255676	1.21573376700896	0.845191874797034	0.781095054313931	0.728699803827624	0.405251536014367	0.608587383356719	0.689278092306884	0.984582310782942	0.719388041053161	0.947834191370242	0.450546522293212	0.493002613428715	0.831912183414173	1.14529355847325	0.919010643198625	0.180004090149431	0.819996295114975	0.963591615019161	0.670593290854735	1.06512689499905	1.18564515572705	0.626715518443863	0.870249656475402	1.18661853987508	0.789031803955222	1.0360948579596	0.515228489767122	0.968301358772442	0.629565975434487	0.831542023428153	0.576995499314952	0.957607972677943	0.88749377386107	0.856057786883583	0.687703063189601	0.776704712738262	0.822567594816239	1.05742567937724	1.2219711597832
