"29D_NCI-H1792_3"	"30D_NCI-H1793_3"	"58D_RERF-LC-MS_3"	"37D_NCI-H2030_3"	"02D_A549_3"	"36D_NCI-H2023_3"	"32D_NCI-H1944_3"	"15D_NCI-H1437_3"	"41D_NCI-H2122_3"	"44D_NCI-H2291_3"	"35D_NCI-H2009_3"	"47D_NCI-H2347_3"	"51D_NCI-H441_3"	"09D_HCC827_3"	"12D_NCI-H1373_3"	"26D_NCI-H1734_3"	"50D_NCI-H3122_3"	"06D_Calu6_3"	"59D_SK-LU-1_3"	"04D_Calu1_2"	"45D_NCI-H23_3"	"11D_NCI-H1299_3"	"56D_NCI-H838_3"	"34D_NCI-H1993_3"	"38D_NCI-H2073_3"	"18D_NCI-H1573_3"	"05D_Calu3_3"	"24D_NCI-H1693_3"	"16D_NCI-H1563_3"	"19D_NCI-H1623_3"	"21D_NCI-H1650_3"	"39D_NCI-H2085_3"	"17D_NCI-H1568_3"	"46D_NCI-H2342_3"	"57D_PC9_3"	"23D_NCI-H1666_3"	"42D_NCI-H2126_3"	"27D_NCI-H1755_3"	"48D_NCI-H2405_3"	"52D_NCI-H460_2"	"03D_BEAS-2B_3"	"10D_IMR-90_3"	"60D_WI-38_3"	"25D_NCI-H1703_2"	"01D_A427_3"	"49D_NCI-H292_2"	"53D_NCI-H520_2"	"54D_NCI-H522_3"	"14D_NCI-H1435_3"	"40D_NCI-H2087_3"	"20D_NCI-H1648_3"	"31D_NCI-H1838_3"	"07D_HCC2935_3"	"28D_NCI-H1781_3"	"08D_HCC4006_3"	"13D_NCI-H1395_3"	"43D_NCI-H2228_3"	"33D_NCI-H1975_3"	"22D_NCI-H1651_3"	"55D_NCI-H820_3"
"chr12_69251129_69262562_+"	1.20926109879055	1.14275298883064	1.35533148771741	1.66106333336373	1.0558922675789	1.10743833617656	1.09583250394143	1.31281282690247	1.16148951708686	0.684874077396181	0.436129534293531	0.429296756258483	0.98505081629042	1.00249533383665	0.546639067533176	0.972571274698992	0.856200602771983	1.59333615085315	0.572848036598358	0.729927947971521	1.61589255775086	1.45187787806526	1.08915855547847	1.55393418312904	1.61094622607431	1.32941242122383	1.58030015026083	1.49336651214108	1.17163516535847	1.28744154816116	0.891824321039903	0.455476637719094	1.78226951977351	0.947278472289561	1.55290213876111	0.746087886498043	1.1432833502947	1.36622473030813	1.68756121632606	0.961688971906498	0.788621253969803	0.712594654120635	0.676735498218753	0.65331425790528	0.953772643630598	0.478159930329226	1.47851211530858	1.92419712235656	1.05106287978741	0.785516391941182	0.868331050532956	1.101301773005	0.62542822277298	0.86439025951186	0.796262279366662	0.839400312057178	0.286994966902695	0.838501196004293	0.577753365407126	0.913976387695396
"chr16_68121987_68126610_+"	1.57235269011623	1.37285953856451	1.08888880838465	1.1660305168121	1.18943855522607	1.21437361377882	1.14889656055693	1.15163134813668	0.69038309709672	1.07350630419944	1.00827231990614	0.813878712382005	1.21622514674436	1.24980809250663	0.950050322273199	0.898361709833599	0.853674710992604	1.46684717405566	0.737599159607774	1.10163212164421	1.24256746837037	1.35308547400137	1.49755589389051	1.19857896249258	1.25896806166186	1.46008041268045	1.42652408844229	0.89059048868052	1.3970986987461	1.26948122986934	1.23530229276389	1.23879608374557	1.45719268283501	1.14680996258209	1.27367536023164	1.1579828474945	1.23727943117737	1.32529724278335	1.08122512155835	1.01932907300186	1.07787751577026	0.898461783734954	0.929664842786028	0.73336989944402	1.08961503141435	1.13444589992479	1.31165503862342	1.14116858789112	0.931182558265768	0.924524505673082	0.996857539834554	1.13815326865256	1.16506482881621	0.683062437611934	0.262659485889634	0.618834372975317	0.909756166643317	1.07417026446332	1.20212471813977	0.459252775082855
"chr2_54982515_54987698_-"	1.22407621497146	1.36682681188805	1.50584322166594	1.24158694314049	1.13216684816728	1.02056745553088	0.944297951323102	0.973711723424005	0.915754941991369	0.884804681518512	1.2018496172	0.863159360080665	1.27263447093479	1.22606559923439	1.15910373461168	0.9487750820963	1.01463687782874	1.52121210745568	1.03724654192337	1.36763275969873	1.45214666206892	1.56909231422274	1.27023004922134	1.34751445029414	1.34500795705091	1.11052830986447	1.42680354963274	1.37383435663179	1.02220441557311	1.31240565179119	1.24454994746679	1.68092442182658	1.10516125821073	1.47705516606545	1.564827106777	1.1168772611344	1.07641191565475	1.46952945967538	1.17549506656684	0.776268067359051	0.922768107132949	1.04341178802421	1.25707344411165	0.785675412131029	1.13198529422835	0.798147318209934	0.995079345818763	1.23320726921296	1.23294600877655	0.810709161412348	0.97843125565777	1.19832605449971	0.825625610913736	0.891233782480019	0.849731732416657	1.11034107340552	0.693595733958053	1.07960945436808	1.076799973333	1.03895700992712
"chr15_41668828_41669958_+"	1.40105344832981	1.42802818200051	1.13410995308978	1.21738837457359	0.999786420403769	1.28827149470443	0.957348414371895	1.00058808083974	0.850934485428458	0.89979449736552	1.25173493286175	0.766399053823074	1.3189711389997	0.789098944003796	0.96189317039311	0.948527067347652	1.48911313997642	1.26992294296594	0.975339822502351	0.991550125695166	1.49858929709911	1.41488078130643	1.58621634105588	1.47522313619033	1.27865121293663	1.3670280457792	1.02680940292436	1.15955399644828	0.654962517108727	1.17272201561412	1.15027330640327	1.2580486065993	1.49101276535822	0.852673785323059	1.24811356751685	0.990950095870923	0.935805693370628	1.26166243641679	1.1006696839537	0.719258883557869	0.917716767522319	0.985555813941574	1.06670102910285	1.12345394389816	1.2854079561901	0.697792081052815	1.66448834318031	1.43925912052184	1.21001233549711	0.96909466658275	1.52638370694766	1.21990760859728	0.667477397879815	0.841656956320926	0.792894903717896	0.515606875378437	0.44599504624029	0.871355556353375	0.97760896154855	0.764459368573428
"chr18_32111754_32113860_+"	1.66351604496448	1.17173271718584	1.18581921748658	1.11275461701212	1.312669085226	1.13281301655384	0.908382280659877	1.09913580948192	0.913078594378066	1.08691238992748	0.812753533048207	1.05954095500005	1.13932467526513	0.850361184910963	1.14260579723038	0.509151900710428	1.23675977314696	1.30802340407508	1.16429806264537	1.24380075014201	1.51627846904599	1.15689842045743	1.14504017690789	1.31672938171512	0.833781417821329	1.08693806715793	0.978861707067474	1.04593415883519	0.926912193264574	1.24107498340318	0.816000381262642	1.5774383389248	1.12508728833179	0.911312797754026	1.55238301981043	0.821084947145329	0.737887077044367	1.15513801967259	0.816451008392641	0.856901788810058	0.942918614063125	0.445806278482233	0	1.26116663431975	1.22789783414533	1.15100017640728	0.90757996720538	1.15217013617366	0.891319346930188	0.459818365852172	0.614685116724507	0.928951597716196	0.782444216050472	0.831342448520809	0.439227490540547	0.57019670809004	0.346699165653204	1.13398353473263	1.23582793241735	0.815048671565145
"chr1_7777160_7778169_+"	1.26914341146705	1.13565628843409	1.2192187530799	1.01652590904745	1.12502717002543	1.1987785266515	0.952656212089397	0.997171165760393	1.02642425797865	1.32362549805003	0.987187315101766	0.845455547829321	1.21513259000311	0.790237910318679	1.2472279704571	1.13112621035642	1.44792713808358	0.916284209604535	1.5610567585383	1.11967933514073	1.35676689650771	1.042626876753	1.24580482659705	0.842283643028459	0.881898885184573	1.37631236354393	0.858295314281086	1.50298628104573	0.814796687904515	0.931734995507888	1.16270303623161	1.5072688074277	1.24001285980344	0.938602977970218	1.15118998085683	0.86040532775583	0.997298154284792	1.23735301256312	1.07870278086678	0.929489669716796	1.09729597483735	1.26862805189097	0.999412065299267	0.742045023871343	1.06306444181686	0.797181602652997	1.47474207790385	1.48440576924528	0.922618491752707	0.921389042718275	0.731503862018107	0.814416567552541	0.817414835410585	1.05952044620782	0.996817932351572	0.623917575722119	0.998881862583113	1.1096816139795	1.17651336949436	1.17670234058781
"chr9_33953285_33963791_-"	1.36746392130317	1.37650925433488	1.34762020183779	0.93869817310793	1.15860849994712	0.872970331390843	0.963847428819101	1.0974268523428	1.07891255642221	1.45284449055499	1.21570143116654	1.07829836726964	1.26765676776035	1.3869126728594	1.16925555594976	1.01104448103527	1.36148487420092	0.982238377759876	1.31666565058577	0.860446943790119	1.24246085017772	1.42063873461021	1.11085575604151	0.852960467536274	1.02232254090958	1.27859370545748	1.1791018771149	1.33386415919741	1.35054635870951	1.04353776599587	1.30264204030385	1.37685856322894	1.27878526956732	1.29494948840234	1.28839282386515	0.994033123869684	1.17709953610458	1.00099650651603	0.917169363458633	1.09089987911335	1.14402721190738	0.762895698145496	1.02893016560297	1.07301229882955	1.19219032874984	1.10976886475296	1.48595540699685	1.54984112454608	0.861101329205241	0.997799322940276	0.345574259177945	1.09258523794827	1.08272575000363	0.810914247575743	0.737919586763585	0.917663244112609	0.979565093474839	1.19392953221123	1.51981072868229	0.760919909434215
"chr17_59731421_59738947_+"	1.37886847886867	0.962130938133652	1.36753191284171	1.0265932891743	1.04716564884277	1.15492941837987	0.731736014013345	0.908194812674485	0.911434605759038	1.1449890057183	1.20156040427634	0.617439450174994	0.918707236771041	0.993325498939419	1.05555738381415	0.937982969623649	1.24079235769566	1.06996035509697	1.09132222244724	0.735430254936732	1.44040047242092	1.17495742296669	0.790175224563974	1.19610315291308	1.11511808476525	1.12144964987064	1.0864204360404	1.6455606862078	1.35902502217842	0.98650267209865	0.934889999637435	1.36651605958137	0.939472822316826	1.0013381861823	1.29859174016726	1.04231489645783	1.21455008163745	1.13967152144625	1.48405409829174	0.547448003087755	0.922303315883172	0.877980189962107	0.537692635883937	0.937381651736774	1.44946455981897	0.56209467335212	0.9700520999225	1.36341742760797	1.16534718911582	0.637561498013172	0.600198139081251	0.927194159877802	0.965713915797652	0.9585342528757	0.559637567132908	1.07705263564684	0.654812884832365	1.15197238662915	0.773054625104062	0.55841831910165
"chr18_21765772_21779685_+"	1.28521833620479	1.41658529192352	1.09264513257126	0.818298850349811	0.961279165158571	0.773117562854774	0.985309128979974	1.19054341772351	1.13367702407922	0.924023083911603	1.05504031733009	0.939166917062257	1.15137958927971	1.38002948209717	0.803118410447505	0.702201639812173	1.05539220770742	0.793152310424271	1.05792975672251	1.3603491363534	1.0726872309001	1.09149973098631	1.42365159021825	1.44159157678694	0.986868911915707	1.32958006308307	1.34377532665218	1.22544420767996	1.10963028919477	1.18865551885591	1.4048240563265	1.05832567627773	1.06738072830011	1.14954403980335	1.14812786756598	0.997017031811139	1.32374781554651	1.17297814849163	0.969967370765372	1.19060654127644	1.06551188486214	0.930191353247018	0.957551531887984	1.10523239138953	1.32521996799248	1.24484651030972	1.11899406816225	1.55541529468485	0.59921847099906	0.776557899687683	0.752605856936124	1.24584151816973	0.884980988619549	1.22638280013297	0.611122913816185	1.07143474952282	0.694651945325676	1.32469978348146	1.07175949885103	0.946818378784875
"chr5_123545417_123557564_+"	1.48460768557464	1.35931222164635	1.41127796471302	1.22288278679467	1.3207168826416	0.863743827654493	0.990082368900525	1.02715655765981	0.843055024029959	0.994081376773111	0.967857784596364	0.801444967998081	1.28095436965126	0.997656502052708	1.10462200736852	0.880288794683248	1.23975224450626	1.13419184971207	1.41187089603978	1.30314767344884	1.24318383889525	1.09138433821551	1.23217564261799	1.4508572250788	1.01976798400251	1.51515297625239	1.53799723838036	1.49958472903389	1.21450854269835	0.978288254986174	1.24595377444773	1.47734788382236	1.15103667578917	1.29641159151443	0.930894919655657	1.0074721883874	0.91659494067858	1.09020589067434	1.13391229043057	0.826654677972357	1.35750739027598	1.11859358255486	1.04964411676312	1.12345394389816	1.0235327248183	1.2082040439046	1.44971843975167	1.38186545463475	0.177518855528162	0.503359922735314	0.75621378380956	0.775495797866274	1.07888057126946	1.20125131845701	1.42262010296293	1.21585902606588	0.741092427455122	1.09733397299757	0.967687005219721	0.980320044298687
"chr8_37765526_37766355_+"	1.29307962921985	1.23824029388687	1.18877143952218	1.26281735726084	1.11941089381379	1.10969749243752	0.78241514101126	0.869368159735438	1.19066339350833	0.930816027200651	0.175163333598359	0.647735796918664	0.514628601539702	1.13827934508616	0.661718228241923	1.31406159492687	1.07190362525947	1.29170848066883	1.1598117757642	0.786111747487577	1.42904949631294	1.52381805499399	0.913174336175223	0.611730221036977	0.889403433564119	1.18894326855989	1.73392358823961	1.2127605988191	0.989541012894444	1.09583164009946	0.669061477056623	1.50924635801488	1.15146402247431	0.846026356573325	1.2387353089625	0.648713362404532	0.917677372990208	0.866517625119246	0.972681806796142	0.980408137418291	1.16366921204473	0.724971279794899	0.704587311797107	1.52299337011158	1.45571719113897	0.635221871094417	1.64123272595185	1.30633313477037	0.945274012875797	0.645609007352955	1.07124389821453	0.756387302289423	0.786570908348245	0.461693120696097	0.639616867190803	0.832264346932912	0.993871146556494	1.09788280842171	0.757174507435547	0.53984796608641
"chr8_18765449_18804898_-"	1.52263526455783	1.54075634737043	1.46003126612651	0	1.39892560888699	1.11399502206862	0.996264292445002	1.26888347152722	1.22179897263699	0.966248278021914	0.76647574110483	0.819487953733796	1.11914252558468	0.912207546944611	1.16654576730461	1.03862743892941	1.24967300145722	1.19697924217514	1.56387808842901	1.64117983446809	0.599345830514095	1.23697579032442	1.0979667764608	1.06837448560915	0.686382852068473	1.19841645128728	1.62414399150065	0.889011072081241	0.579393056104146	1.17862143334444	0.93443581769577	0.684148278635458	0.417148604682136	1.10618160930026	1.4475057259976	0.983207204318696	1.57923987365363	1.52971851100247	1.41112043703803	1.66190317151916	0.727063259953163	0.859594603334706	0.619004605375694	0.228581250679243	0.25656236762119	0.368867230677658	0	0	0.326728394286247	0.603579331076443	0.922418880018811	0.427702753863363	0.732011726663996	0.368466760427285	0.0897002371683568	0.416463290552651	0.372625417783454	0.948846529123372	0.551787402291755	0.167299839078121
"chr8_18799295_18804898_-"	1.66803996653683	1.52041807509267	1.58792984582409	1.06090805363352	1.33453060719191	1.24273576322552	0.939414703994401	1.45336005112131	1.33960302225389	1.45828770092177	1.05512014667781	1.15086681884708	1.43611140122213	1.32832824286877	1.56087191028097	1.21387522252205	1.78857581432778	1.55625046407129	1.49201659044717	1.29769325005704	1.03169802452797	1.69857454540706	1.34636929437532	1.54383920027203	0.700949045718124	1.52373325455805	1.62640233995488	1.16330259589587	0.863142746616713	1.40133454733635	1.15153856582291	0.60288370871869	0.819102597170418	1.37381750357508	1.7852512355268	1.17834321129516	1.30252930419511	1.42018811118852	1.41666473365007	1.56642165602082	0.978147733185267	0	1.11903861790838	0.576435754515929	0.564170656711172	0.474110377716096	0.546265950579098	0.24223159602487	0.228452284528391	0.662882376666631	1.36642247786323	1.00749104266434	0.985615751323786	0.83708672909911	0.772907218344589	0.680247040457058	0.393199738919158	1.25880047738743	0.794910169367722	0.688000254852615
"chr9_4286038_4286523_-"	0.91771678349488	1.35019032565474	1.733292015554	1.28425913206022	1.42532213793084	1.87639787956537	1.45308184626004	1.18404308949801	1.00734669159787	1.8042867033312	1.29528848942394	0	1.28467812730481	1.41436156793525	1.29120311513883	0.7254074996783	0.94264042075122	1.15445126013167	1.3590501456542	1.51957370108887	1.17687796249605	1.33852844073424	1.59960354295335	0.194660713539306	0.967120837130459	0.152904220293371	1.60074320778847	1.37331588790008	0.763524460094929	0.725831242086171	0.347962960400942	1.14480608556172	0.312971472909848	0	0.829285852113838	0.19111232790832	0.106590842073216	1.02230512792858	0.980949230266657	0.83184442889811	1.48457134338026	1.30941492830955	1.08118660831411	0	0.258245779708974	0	0.39978699653347	0	0.96948779752942	0.735130505020917	1.19863764384269	1.32637351335586	0.610089749882774	0	0.956940342276597	1.3691210788539	0.717154188790261	0.839653619843939	1.21740140594744	1.39972530282683
"chr9_110972073_110973558_-"	1.68668610147472	1.74776658971218	1.45509736771206	1.53065839035474	1.63098732207523	1.3056258439649	1.44973980002887	1.44792254237624	1.33646188014123	1.45367731428469	0.991804443145492	1.79271944396418	0.0858669364254737	0.986560686532161	0.214286178595065	1.01084797770623	1.55616046930708	1.55038463724864	0.976560432895459	1.13916982508392	1.09541157366316	1.1745508260389	0.913114398758976	1.9207301612593	1.17859795268306	1.34522063177525	1.20778645665531	0.929985530752203	1.79565343164833	1.70756866449145	1.58320254331935	1.6826759082483	1.74084329155086	1.34350316910441	1.3899900156189	1.57276615431199	1.42159204354262	1.46980018086977	0.506315511624016	0	1.90935348092768	2.00364233134444	2.10678053785859	0.488284797766967	0.789794234997985	1.76234439619821	0.39978699653347	0.396810555171957	0.440653617275616	0	0.58797239565771	0.375648855552877	2.04000606524791	1.49595397518678	1.6597195438196	1.12912046041754	1.13838224298068	0.739687497642258	1.34690845623962	0.861168502386384
"chr8_61618978_61653660_-"	1.30007200350894	1.72824861953453	1.57807479267681	1.43371317714391	1.68138257854357	1.78810532283508	1.97392417255727	2.10706620877175	1.56705919679336	1.59300929161594	1.34477732275829	1.04022718601105	1.28035312002549	1.43834937062237	1.42218338521032	1.17831566951444	1.22660651262041	1.46904049228729	1.43796034696407	0.533845043323779	0.49783758575474	0.808827307369879	0.981292937816521	1.65269895120688	1.75650366482374	2.03735752248386	0.832738331771353	0.618777432704227	1.78033039979094	2.4926928355055	0.593942373712493	0.989387105629569	1.21162362870163	1.23469411637203	1.39155903598153	1.42012467298388	1.13846991610439	1.59663290194389	1.33160719286958	0.80463674180312	0.827376584249399	1.11576646881126	0.931202371407423	0.767076741597825	0.68123931476919	0	0.302569697182863	0	1.81473924120478	0.963777780218331	1.85762874863658	1.16319350863554	0.797805243233034	0.553215267934322	0.987134145324406	1.50483114580055	1.94102519410112	0.726052865768018	0.988017147394772	0.831739149550005
"chr14_32090502_32094386_+"	1.33662823814168	1.40112326867153	1.07475466876876	0.919250240901525	1.2903617474608	0.990299829120002	0.983428454803161	1.52485439216651	0.963446793754722	0.861695498139883	1.25023816488287	0.993501276316128	1.2519906475295	1.17607154503963	0.898369221536043	1.36370179663387	1.93549626162561	1.42092783072778	0.721143130676267	0.74086372152472	1.53584909436838	0.744251869398565	1.31794508171853	1.53222872724298	1.148435447811	1.11541936321445	1.61306177222883	1.20414055366093	1.32733606307485	1.31625277256176	1.08153600266863	0.863325665807539	1.6621518380478	0.893107976719967	1.11807999833533	0.683626390228322	0.918643163058043	1.12108005608842	1.11652227823711	0.836972894740935	0.84854147939473	0.895803583234271	1.06151766851343	0.942825225509231	1.22042998525642	0.695354438946049	1.72364551473196	1.61755441628593	1.16475213859821	1.46819293471228	1.64054127406668	0.510068497071235	1.16910961796228	0.959488599833253	1.33692286816143	0.908741761913789	0.562111426293832	1.10630408911424	1.08047230220242	1.45741528282768
"chr14_32090502_32117287_+"	1.58768119909682	1.28484194443196	1.20431795188082	0.849975475264586	1.18083369126325	1.01802389769225	1.24298609838587	1.80865928344064	1.12380058477653	1.25947362318849	1.06572828750921	0.951656554476528	1.3641800481263	1.44743691137167	0.976757902614391	1.22974958610737	1.95331897836932	1.05545756271066	0.983437034356358	0.835852709903138	1.34846680129174	1.01531270588914	1.05169581698461	1.61126803026309	1.40881030532299	1.27561979565659	1.5289676618257	1.45986012807777	1.61111342832107	1.5623331079898	1.139572112515	1.2773816249641	1.5983214505173	1.34932806235605	0.988991175954818	0.760409943588647	1.22822793409312	1.29792738354781	1.19392113248438	1.02266640831056	0.758941011108408	0.667039800916041	1.13714960904094	0.924349708162355	0.861074360166461	0.982907065546826	0.92133614898845	1.46949782748511	1.30616836636493	1.77735713890917	1.19179670838843	1.25268043727311	1.38172987697513	1.27437999613704	1.59376116532494	1.46147245299821	1.05603691498807	1.56824172113192	1.07397783021351	1.74482553765666
"chr12_95208843_95211267_-"	1.10487911162565	1.82270631886437	1.47782914104719	1.67205430185123	1.88204107317753	1.7742579705622	0.967862683545255	1.18460015671887	1.09236547674756	1.83647008709915	1.56433271518176	1.52670636551153	1.82099067185056	1.72444860847684	1.38288994750198	1.67471463224591	1.93407493675768	0.976243852612041	0.733543239434284	1.07033964771186	1.84917969568435	1.52590711626823	1.6731436652828	1.28403484450659	1.20548121530253	0.837330725822386	1.65580715260825	1.42266427746096	1.59380968110547	1.51350227183585	1.39578393369844	1.39622047527639	1.43874659310736	1.08864214566978	1.52492490532983	1.37297016105023	1.69527696127499	1.13987571686657	1.4516644322766	0.705677539856168	1.02038332891191	0.965029696338828	0.898154981204667	1.56506811285033	1.34236435884366	1.31965696598706	1.22969399102259	1.56747585200698	1.34022262127334	1.58267856033142	1.92238368925468	1.16387479185805	1.56276416782405	1.0501640211566	1.51034620101028	0.616445603271175	1.37407083542888	0.931843423307099	1.22028852665395	1.02355586215614
"chr6_47283938_47286595_-"	1.54322207760686	1.47985364145868	1.61073241537681	0.90366220465786	1.4379878442025	1.58803739284335	1.64604386975648	1.39857835743862	1.21614436173429	1.74413902020885	1.28757565147551	1.82533872239935	1.76929379787692	1.39954991965483	1.32106075037515	1.50605656461182	1.77139128976231	1.71792705471905	1.78392395218893	1.40953540328326	1.59079621003876	1.07682437622098	1.50148497817782	2.11604632207048	1.60559806961704	1.61769478773758	2.26857579124839	1.39534247802399	1.84334283049539	1.80612560728563	1.38779680983241	1.61556766294763	1.5618529444859	2.091033237006	2.01740677100144	1.62466414416475	1.85002963228437	1.41014919513177	1.89456772981489	0.799109318935826	0.547120325325652	0.421957651064872	0.781613410183593	0.593014026966119	0.943725930882147	1.08956283468621	1.62094934691338	1.39750227094665	1.67901063392589	1.32504133931218	1.94668417818939	1.93555335832803	1.89447179547037	1.30455814773457	0.959358140743339	0.957963859282339	0.969014154243708	1.24274543508496	1.30776680580652	1.26297226007393
"chr7_24623666_24668660_+"	1.40870571432209	1.23445018120033	1.53276510636166	1.06038812592738	1.27951088006026	1.2123307161536	1.32118572943275	1.03392934149091	1.3246786573853	1.13558481777789	0.896347541403077	0.826513663237619	1.50920319622372	1.4561292748333	1.26503269087814	1.29728793127439	1.51460770385089	1.32246162532051	1.77088758962807	1.56246664259412	1.59969762426412	1.27485965916135	1.22640380257749	1.8674884384032	1.4471884187474	1.33032209688761	1.60005024912289	1.50936313552401	1.44509245711788	1.39510009421747	1.57645719541921	1.73109773511253	1.69201215480399	1.23694872467119	1.43897428205749	1.52504349882321	1.08114041766224	1.57773714474089	1.47008600483504	1.14486473007225	0.909291426173512	1.00883774827909	1.12268984803721	1.32858808559508	1.331069543454	1.13176946518647	1.19552700254866	1.54508797310353	1.40798689764204	1.38786318340203	1.35676688689593	1.86470929491521	0.679409602138312	1.28967670434946	1.30918648857838	1.47677431536653	1.36327223010367	1.43738046240972	1.08926435423755	1.48329817028222
"chr10_31908172_31910563_-"	1.61245882512144	1.45435732763404	1.23177001007233	1.28648987673014	1.61648215333744	1.10769792976017	1.34302133825078	1.3189405194954	1.09579723190073	1.14040862216832	1.11441844837754	1.31573127285666	1.49100452578922	1.52236664134321	1.39771473748901	0.932676006914183	1.3497888240415	1.75157000323677	1.62954101677537	1.36911975321388	1.45101643330606	1.2504559521929	1.67548323670263	1.51457248606184	1.36835575975917	1.5314739692249	1.92762890686583	1.96974228884103	1.63632731959218	1.1550537367986	1.11915790394798	1.49445336751454	1.83366250481321	1.69719430610862	1.49471029179652	1.26318642056671	1.59098510796266	1.81048500066809	1.41891092344627	1.18581014285664	1.34640528994217	1.30982879841859	1.20780187240041	1.12822319053302	1.89577790121026	1.45992634593842	1.43283512602617	1.28624987592148	1.50437771357116	0.95803156954731	1.35052090608063	1.39915260427285	0.857216695340528	1.40303938562138	1.43682458719049	1.52161176245834	1.1954429594717	1.54305681836231	1.67289709836643	1.19826846245082
"chr14_99458279_99465813_-"	1.51227754647929	1.18627769355461	1.27723583924051	1.37465518524868	1.27944277253901	1.20554178805847	1.02954453000632	1.32634676236407	1.07947222799453	0.934819109006074	0.68983855454212	0.976249056383293	1.3654489023208	1.21393117499936	1.11722823976507	0.944935980409936	1.20683730752944	1.49779720961721	1.18493562294232	1.21306536017099	1.58984169736365	1.63256436317931	1.69295844836242	1.46647901157629	1.51485936413301	1.71428117500785	1.51878927715672	1.57821749476653	1.22199789403156	1.45062933286092	1.48056634239816	1.42198283088969	1.60910322630601	1.48174225864236	1.29463851910665	1.02705476177994	1.28401674681395	1.416704228677	1.34675626668111	0.776268067359051	1.09760667561562	1.08668040354437	1.01562796916989	1.18452889691715	1.47482563319581	0.842095743049546	1.63197208399243	1.68675529662193	1.10980634181706	0.860727237192984	0.958939234546131	1.03049064372186	1.35026255983158	1.27432359584412	1.12968767541514	1.11530733928596	0.880756917019488	1.41195182463857	1.01807266068059	1.16755054118993
"chr14_96833467_96860735_+"	1.55688308813285	1.22192047322619	1.32965132157942	1.21477173361724	1.31982404900953	1.28050872715265	1.28084129477187	1.44706230147859	0.876312733376998	1.14774466650221	0.751246180168172	1.09441768760772	1.12735494909009	1.19264870268978	1.03646461158853	1.09011173665562	1.21935257294913	1.45330331199292	1.35293303004531	1.07536771073214	1.333480752652	1.32540975779079	1.40697078179392	1.58645533165148	1.7562401799392	1.44737696897087	1.63806888133254	1.40515586733113	1.17249310368406	1.48462473684033	1.24888086036764	1.35140627139385	1.56131703453367	1.53000503558903	1.33528857302692	0.930236650803542	1.44006871707368	1.54842065143073	1.37378313154311	1.45437445925987	1.2076406419718	1.01088823848911	0.999242510247012	1.20965899540239	0.967973758474333	1.11211601458309	1.74178765789093	1.62974274545558	1.27730299200623	1.14012151781996	0.854150551616496	1.09972642122055	1.49114016542026	1.27223346029349	1.24926891467149	1.19683059163804	0.910390599642758	1.41710507580728	0.992586138652791	1.30651542336001
"chr3_158122103_158123991_+"	1.53021624903945	1.47725102885307	1.37789333830767	1.25553142623452	1.52636245189211	1.36564458562392	1.30760362005081	1.29634026226374	1.27679799755384	1.33081112704952	1.00218094386317	1.2253094920002	1.48754106783084	1.36314695314392	1.26866626262056	1.21912923571908	1.25727593297594	1.3109595791889	1.0745406942309	1.34203070220659	1.55187024326051	1.25929836206265	1.45294199369027	1.45302883794298	1.30676473303845	1.54779862206671	1.9018443123285	1.49441837801931	0.987408401347167	1.433913966756	1.51942060276677	1.80458696571961	1.57096004644342	1.65126023539861	1.3464217696301	0.991867035879359	1.40598635138735	1.52434733924821	1.41868558103887	1.13727115250151	1.10668549843963	1.008212482955	0.935102347423097	1.22783727302744	1.49369303435734	1.11211601458309	1.79918509409161	1.51404814697169	1.22538979209594	1.05948042668879	1.05515245508492	1.09438904987963	1.0969983730947	1.11281479251898	0.866494778453728	0.852928620729011	1.0638518408209	1.2519443199875	1.27719992733879	1.13342159830435
"chr7_129014979_129018157_-"	1.4513910893568	1.17666726942364	1.50861828463607	0.911705581286683	1.36569812247147	1.26770553637898	1.26322756943596	1.35818540541822	0.976649016338637	1.4551842734889	1.46474916764961	1.05104317523275	1.55428277697234	1.55702099377656	1.40065690534011	1.22047874837662	1.3692083500299	1.4737327291903	1.41237032055069	1.07286095575831	1.67757427089657	1.42760682614667	1.29751535481544	1.25124136460298	1.60664457939919	1.16862515111661	1.41467797941387	1.383027616566	0.974721522473385	1.6951682295482	1.38115203851685	1.94270243547286	1.47915023118733	1.49497893074646	1.28872824123906	1.45030571359513	1.75387798149611	1.59007334479045	1.549474229857	1.01596589321486	0.837530532885127	1.02546225130136	1.12118917526375	0.942825225509231	1.12230111571475	1.08956283468621	1.10089075895583	1.43685455445333	1.36747093599329	0.459818365852172	1.16051209623734	1.58229757509191	1.37702026415065	1.0888270876742	0.820809722876083	1.16854223267245	1.07361154454275	0.962870147065357	1.18723146692014	1.02952623686269
